source_file	pdf_page	module	module_code	standard_number	standard_name	expectation_type	grade_code	grade_span	item_number	code	expectation	hbo_codes	scenario_type	situation	generated_question	generated_answer
data/raw/hecat/PHW.pdf	25	Personal Health and Wellness	PHW	3	Accessing Information	skill	8	6-8	4	PHW3.8.4	Determine the availability of valid personal health and wellness products.		internet_health_trend	seeing questionable health advice online	I saw this TikTok saying you can skip brushing your teeth if you drink more water. That sounds too good to be true, right?	Honestly, I'd wonder about that too. It's important to brush your teeth regularly to keep them healthy. Drinking more water is good for you, but it can't replace brushing. Let's make sure to stick with the dental care routines we know work best!
data/raw/hecat/PHW.pdf	25	Personal Health and Wellness	PHW	3	Accessing Information	skill	8	6-8	5	PHW3.8.5	Access valid personal health and wellness information from home, school, or community.		internet_health_trend	I saw a video online saying you can skip brushing your teeth once a week and still keep them clean.	I watched a TikTok saying you only need to brush your teeth once a week now and I don't know if it's true.	I've seen that kind of video before too! It's important to be careful about health advice you find online. Brushing your teeth twice a day is still the best way to keep them clean and healthy. Missing just one brushing session can let plaque and bacteria build up, which can lead to cavities and gum problems. It's always a good idea to check information from trusted sources like dentists or health websites.
data/raw/hecat/PHW.pdf	25	Personal Health and Wellness	PHW	3	Accessing Information	skill	8	6-8	6	PHW3.8.6	Locate valid personal health and wellness products when needed or appropriate.		internet_health_trend	teen sees health advice online that seems questionable	I saw this TikTok saying you can skip brushing your teeth if you drink more water. That seems too good to be true.	Honestly, I'd wonder about that too. Drinking lots of water is good for your body, but it doesn't replace brushing your teeth. Skipping brushing can lead to tooth decay and bad breath. It's always best to stick with the advice from dentists and dental hygiene experts.
data/raw/hecat/PHW.pdf	27	Personal Health and Wellness	PHW	3	Accessing Information	skill	12	9-12	1	PHW3.12.1	Evaluate the validity of personal health and wellness information (e.g., differentiate between scientifically or medically accurate content and advertising, including sponsored content).		internet_health_trend	teen sees a health trend on social media claiming drinking vinegar can cure anything	I saw this post saying you can cure anything by drinking vinegar every day. It sounds too good to be true.	I totally get why it sounds too good to be true! It’s important to be skeptical of claims like that. Vinegar is good for some things, but it’s not a cure-all. Have you seen any specific health issues they claim it can fix? It’s always a good idea to double-check those kinds of claims with reliable sources.
data/raw/hecat/PHW.pdf	27	Personal Health and Wellness	PHW	3	Accessing Information	skill	12	9-12	2	PHW3.12.2	Evaluate the validity of personal health and wellness products.		internet_health_trend	teen sees a video claiming eating ice can cure a sore throat	I saw a TikTok saying eating ice helps with sore throats, but I’m not sure if it’s true or just a trick.	I've seen those TikToks too! It can be hard to know what to believe. Eating ice might help soothe your throat temporarily because it numbs the pain, but it won't actually cure a sore throat. It's important to get to the root cause, like seeing a doctor if it's persistent. What do you think might be causing your sore throat?
data/raw/hecat/PHW.pdf	27	Personal Health and Wellness	PHW	3	Accessing Information	skill	12	9-12	3	PHW3.12.3	Evaluate the validity of personal health and wellness services.		internet_health_trend	teen sees a video claiming you can boost your immune system by drinking lemon water every day	I keep seeing videos saying I should drink lemon water every day to boost my immune system, but I'm not sure if it's true.	I get it, those videos can be pretty convincing! It's good you're thinking critically about them. Drinking lemon water can be refreshing and it has some vitamin C, which is good for your immune system. But it's not a magic fix. A balanced diet, regular exercise, and getting enough sleep are all key to keeping your immune system strong. It's always a good idea to double-check information from videos and make sure it's backed by reliable sources.
data/raw/hecat/PHW.pdf	27	Personal Health and Wellness	PHW	3	Accessing Information	skill	12	9-12	4	PHW3.12.4	Determine the accessibility of valid personal health and wellness products.		internet_health_trend	The teen sees a video claiming you can cure a cold with just lemon and honey.	I saw this TikTok saying you can cure a cold with just lemon and honey, but it seems too good to be true.	I can see why that would seem too good to be true. While lemon and honey can help soothe a sore throat and might make you feel a bit better, they're not a cure for a cold. The video probably exaggerated its claims. It's always good to double-check with reliable sources like doctors or health websites for accurate information.
data/raw/hecat/PHW.pdf	27	Personal Health and Wellness	PHW	3	Accessing Information	skill	12	9-12	5	PHW3.12.5	Determine when professional personal health and wellness services may be required.		doctor_visit	teen feels persistent cough and considers seeing a doctor	I've had this cough for a week and I'm not sure if I should go see the doctor or not.	It's good that you're thinking about it. A week-long cough can sometimes be a sign of something that might need a professional look. Have you noticed any other symptoms like a fever, chest pain, or trouble breathing? It's always better to check with a doctor to make sure everything is okay.
data/raw/hecat/PHW.pdf	27	Personal Health and Wellness	PHW	3	Accessing Information	skill	12	9-12	6	PHW3.12.6	Determine the accessibility of valid personal health and wellness services.		internet_health_trend	teen sees questionable health advice online	I saw this TikTok saying you can skip brushing your teeth if you drink water afterward. That seems too good to be true.	Honestly, I'd wonder about that too. It's important to be wary of health advice you find online, especially if it sounds too good to be true. Brushing your teeth is a key part of maintaining good oral health. Drinking water after can help, but it's not a substitute for regular brushing. Let's stick to the advice from dentists and dental hygiene experts for now.
data/raw/hecat/PHW.pdf	27	Personal Health and Wellness	PHW	3	Accessing Information	skill	12	9-12	7	PHW3.12.7	Use resources that provide valid personal health and wellness information.		internet_health_trend	Teen sees questionable health advice online about skipping breakfast	I saw this TikTok saying skipping breakfast is fine as long as you eat more at dinner. It just seems weird to skip a whole meal.	Honestly, I'd wonder about that too. Skipping any meal can affect your energy and mood. While it's true that what you eat overall is important, missing breakfast might not be the best idea. Breakfast is often called the most important meal of the day because it helps kickstart your metabolism and gives you energy to start your day. What do you think about trying to find some reliable sources to understand more about this?
data/raw/hecat/PHW.pdf	27	Personal Health and Wellness	PHW	3	Accessing Information	skill	12	9-12	8	PHW3.12.8	Use valid personal health and wellness products when needed or appropriate.		hygiene_concern	teen feels embarrassed after forgetting deodorant	I forgot deodorant again after gym and it was so awkward at lunch.	I totally get how that can feel embarrassing. It happens to the best of us! Remember, it's just a little slip-up. Maybe keep a small bottle of deodorant in your locker or backpack for emergencies next time?
data/raw/hecat/PHW.pdf	27	Personal Health and Wellness	PHW	3	Accessing Information	skill	12	9-12	9	PHW3.12.9	Use valid personal health and wellness services when needed or appropriate.		screen_time	teen struggles with reducing screen time before bed	I know I should stop scrolling my phone before bed, but it's so hard to put it down sometimes.	I totally get it—it can be really tough to resist that phone! But getting a good night's sleep is so important. Maybe try setting a timer for yourself to start winding down an hour before bed. That way, you can still relax and think about your day without the blue light from your phone interfering with your sleep.
data/raw/hecat/PHW.pdf	29	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	2	Pre-K-2	1	PHW4.2.1	Demonstrate how to effectively communicate needs, wants, and feelings in healthy ways to enhance personal health and wellness.		symptom_concern	child has a sore throat and is worried about going to school	I woke up with a really sore throat and I don't want to go to school today. What should I do?	I can see why you’d feel worried about going to school with a sore throat. It can be tough to feel uncomfortable, especially when you’re trying to have fun with your friends. Have you tried gargling with warm water and a little bit of salt? Sometimes that can help make your throat feel better. And remember, it’s okay to stay home and rest if you’re not feeling well. Your teacher will understand and you can catch up on your schoolwork when you feel better. 
data/raw/hecat/PHW.pdf	29	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	2	Pre-K-2	2	PHW4.2.2	Demonstrate effective active listening skills, including paying attention and verbal and nonverbal feedback, to enhance personal health and wellness.		observation	child notices a friend's coughing and sneezing at school	My friend keeps coughing and sneezing in class and I feel bad for them.	Seeing your friend cough and sneeze can make you feel bad. It’s nice that you care! Maybe you could ask a teacher if your friend needs a tissue or a chance to go to the nurse. That way, you can help make them feel better and more comfortable.
data/raw/hecat/PHW.pdf	29	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	2	Pre-K-2	3	PHW4.2.3	Demonstrate effective refusal skills, including firmly saying “no” and moving away, to avoid participating in behaviors that negatively affect personal health and wellness.		peer_influence	child is offered candy from a friend during snack time	My friend offered me some candy, but I said no because I know it’s not good for my teeth and my mom says I should only have it on special occasions.	Good job, saying no to candy when you know it’s not good for your teeth! Your mom is right about only having it on special occasions. It’s great that you’re thinking about your health and making good choices.
data/raw/hecat/PHW.pdf	29	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	2	Pre-K-2	4	PHW4.2.4	Demonstrate how to communicate care and concern for others.		family_health_habit	child notices their sibling doesn't brush their teeth	I saw my brother not brushing his teeth after dinner and I asked him to do it because I care about him staying healthy.	Good job, sweetie! It’s great that you care about your brother’s health. Brushing teeth after dinner is important to keep our smiles healthy and strong. Maybe you could remind him gently and show him how to brush properly. That way, you both can have happy, healthy teeth!
data/raw/hecat/PHW.pdf	31	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	5	3-5	1	PHW4.5.1	Demonstrate effective verbal and nonverbal communication skills to enhance personal health and wellness.		screen_time	child spends too much time on a tablet and feels tired	I stayed on the tablet until 9 last night and now I’m so sleepy I can’t stay awake in class.	Seeing that you stayed on the tablet until 9 and now you’re feeling so sleepy, it’s understandable why you’re having trouble staying awake in class. It’s important to get enough rest to feel your best. Maybe we can try to set a earlier bedtime to help you wake up feeling more refreshed?
data/raw/hecat/PHW.pdf	31	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	5	3-5	2	PHW4.5.2	Explain how to be empathetic and compassionate toward others.		family_health_habit	child notices a family member not eating well	Dad hasn't been eating his veggies like usual and I feel bad for him. I think I'll make him some broccoli soup to cheer him up.	That's such a kind thing to do! Making broccoli soup can definitely make dad feel better and maybe even encourage him to eat more veggies. Sometimes when grown-ups are stressed, they might not eat as well as they should. Your soup could be just what he needs to feel happier and healthier!
data/raw/hecat/PHW.pdf	31	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	5	3-5	3	PHW4.5.3	Demonstrate effective peer resistance skills to avoid or reduce participating in behaviors that can negatively affect personal health and wellness.		peer_influence	child is offered candy at school and knows it's not good for them	My friend offered me some candy at recess, but I said no because I know it's not good for me.	Good job saying no to the candy! It's important to make choices that are good for your body. Sometimes friends offer treats, but it's okay to politely decline if you know it's not the best choice for you.
data/raw/hecat/PHW.pdf	31	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	5	3-5	4	PHW4.5.4	Demonstrate healthy ways to manage to avoid or reduce participating in behaviors that can negatively affect personal health and wellness.		screen_time	child spends too much time on a tablet and starts having eye strain	My eyes feel all weird after playing those games on my tablet for so long. I think I need to take more breaks.	Good catch! It's great that you noticed how your eyes feel. Taking breaks when you're playing games on the tablet is a smart move. Maybe you could set a timer for yourself to take a 5-minute break every hour. That way, you can keep having fun and still take care of your eyes!
data/raw/hecat/PHW.pdf	31	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	5	3-5	5	PHW4.5.5	Demonstrate how to effectively ask for help to improve personal health and wellness.		hygiene_concern	child forgets to wash hands after using the bathroom	Mom, I forgot to wash my hands after going potty and now I feel yucky. Can we talk about how to remember to do that?	I can see why you'd feel yucky. It’s important to wash our hands to stay healthy! Let's think of a way to remind you. Maybe we can put a sticker on your bathroom mirror that says 'Wash Your Hands' or set a timer to go off after you use the bathroom. What do you think?
data/raw/hecat/PHW.pdf	31	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	5	3-5	6	PHW4.5.6	Demonstrate how to effectively communicate support for others to improve their personal health and wellness.		family_health_habit	child notices mom not drinking enough water	Mom hasn't been drinking much water all day and I think she's getting a headache. Should I remind her to take a sip?	Good catch! It's a great idea to remind her. Sometimes when we're busy, it's easy to forget to drink water. You could say, 'Mom, have you had a sip of water? Staying hydrated can help with headaches.' That way, you're being helpful and caring!
data/raw/hecat/PHW.pdf	33	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	8	6-8	1	PHW4.8.1	Demonstrate the use of effective verbal and nonverbal communication skills to enhance personal health and wellness.		internet_health_trend	Teen sees questionable health advice online about skipping breakfast	I saw this TikTok saying skipping breakfast is totally fine, but it sounds too good to be true.	I can see why you'd think that sounds too good to be true! Skipping breakfast isn't usually the best idea. Breakfast is often called 'the most important meal of the day' for a reason—it can help kickstart your metabolism and give you energy to start your day. What do you think might happen if you skip breakfast?
data/raw/hecat/PHW.pdf	33	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	8	6-8	2	PHW4.8.2	Demonstrate effective peer resistance skills to avoid or reduce participating in behaviors that can negatively affect personal health and wellness.		peer_influence	peer pressure to try a new snack at school	My friend kept trying to get me to try these weird-looking chips at lunch, but I said no thanks and just grabbed my sandwich.	Good for you for staying true to yourself! Sometimes friends can really push you to try new things, but it's important to trust your own judgment. If you ever feel uncomfortable, it's okay to say no and walk away. Your sandwich sounds like a great choice!
data/raw/hecat/PHW.pdf	33	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	8	6-8	3	PHW4.8.3	Demonstrate effective negotiation skills to avoid or reduce participating in behaviors that can negatively affect personal health and wellness.		peer_influence	a friend invites the child to skip gym class to hang out	My friend wants to skip gym to play video games but I don't want to miss out on exercise.	I get it, gym can be fun too! But missing out on exercise can make you feel sluggish. Maybe you can suggest a compromise, like playing video games after you both finish gym class? That way, you get to hang out and you don't miss the exercise.
data/raw/hecat/PHW.pdf	33	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	8	6-8	4	PHW4.8.4	Demonstrate how to effectively ask for assistance to improve personal health and wellness and the health of others.		hygiene_concern	Teen notices a friend not washing hands after using the bathroom	Hey, can you remind Jess to wash her hands? She just used the bathroom and forgot.	Of course! Reminding Jess to wash her hands is a great thing to do. It’s important to keep everyone healthy, and sometimes a gentle reminder can make a big difference. Maybe you could tell her, 'Hey Jess, it’s a good idea to wash your hands after using the bathroom to stay healthy. Do you want to do it together?'
data/raw/hecat/PHW.pdf	33	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	8	6-8	5	PHW4.8.5	Demonstrate how to effectively communicate empathy and support for others to improve their personal health and wellness.		peer_influence	a friend is feeling down after not doing well on a test	Hey, do you want to hang out and play video games? Maybe that will make you feel better about the test.	That sounds like a great idea! Sometimes playing video games can really help take your mind off things and maybe even give you a little boost. It’s totally normal to feel down after a test, and doing something you enjoy can definitely help you feel better. Want to pick a game and get started?
data/raw/hecat/PHW.pdf	35	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	12	9-12	1	PHW4.12.1	Demonstrate effective communication skills to enhance personal health and wellness.		internet_health_trend	Teen sees questionable health advice on social media	They say you can skip brushing your teeth if you drink lots of water. That sounds too good to be true, right?	Good catch! That does sound too good to be true. Skipping brushing your teeth isn't a good idea. Water can help rinse away some food particles, but it can't replace the job of brushing and flossing. Keeping up with your dental hygiene is super important for your smile and overall health.
data/raw/hecat/PHW.pdf	35	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	12	9-12	2	PHW4.12.2	Demonstrate effective peer resistance, negotiation, and collaboration skills to avoid engaging in practices and behaviors that can negatively affect personal health and wellness.		peer_influence	peer pressure to skip a health class	Ugh, my friend kept trying to convince me to skip health class today. I almost went with them.	I can see why you’d feel conflicted. It’s tough when a friend tries to push you to do something you know isn’t right. Skipping health class might seem like a quick way out, but it’s important to stick with what you know is best for you. How did you feel during that moment?
data/raw/hecat/PHW.pdf	35	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	12	9-12	3	PHW4.12.3	Demonstrate how to effectively ask for assistance to improve personal health and wellness.		health_goal	teen feels tired and wants to improve their sleep habits	Hey AI, can you help me find some tips on how to fall asleep faster at night? I keep waking up and can't get back to sleep.	Absolutely, I can help with that! Waking up in the middle of the night and having trouble getting back to sleep can really disrupt your sleep. One tip is to create a relaxing bedtime routine, like reading a book or taking a warm bath. Also, try to keep your bedroom cool, dark, and quiet to help you fall back asleep more easily. What do you think about trying these out?
data/raw/hecat/PHW.pdf	35	Personal Health and Wellness	PHW	4	Interpersonal Communication	skill	12	9-12	4	PHW4.12.4	Demonstrate how to effectively offer assistance to improve the personal health and wellness of others.		peer_influence	a friend is struggling to eat healthy snacks	Hey, have you tried those veggies and hummus? They’re so much better than chips and they actually taste good too!	Good catch! Veggies and hummus are a great snack. They're crunchy, tasty, and way healthier than chips. Maybe you could share some with your friend and see if they want to try it too?
data/raw/hecat/PHW.pdf	37	Personal Health and Wellness	PHW	5	Decision-Making	skill	2	Pre-K-2	1	PHW5.2.1	Identify situations that need a decision related to personal health and wellness (e.g., washing hands before eating, wearing sun protection, brushing teeth daily).		hygiene_concern	child forgets to wash hands after using the bathroom	I forgot to wash my hands after going potty and now I'm worried I might get sick.	I can see why you'd be worried. It's good that you're thinking about staying healthy! Washing your hands after using the bathroom is important to keep germs away. Next time, just remember to wash them with soap and water for a few seconds. That way, you can help keep yourself and others healthy and happy!
data/raw/hecat/PHW.pdf	37	Personal Health and Wellness	PHW	5	Decision-Making	skill	2	Pre-K-2	2	PHW5.2.2	Identify how family, peers, culture, technology, or media influence a personal health and wellness-related decision.		family_health_habit	child notices parent's habit of skipping breakfast	Dad skips breakfast every morning and says he’s too busy, but I feel hungry all day at school.	Seeing your dad skip breakfast makes you feel hungry all day. That must be tough! Skipping breakfast can make you feel not so good during the day. Maybe you could talk to him about how important it is to eat a healthy breakfast. You could tell him it helps you feel better at school too!
data/raw/hecat/PHW.pdf	37	Personal Health and Wellness	PHW	5	Decision-Making	skill	2	Pre-K-2	3	PHW5.2.3	Explain the potential positive and negative outcomes from personal health and wellness-related decisions.		screen_time	child plays video games late into the night and feels tired in the morning	I stayed up playing video games until 10 last night and now I feel so sleepy in school today.	Seeing that you stayed up playing video games until 10 and feel sleepy in school today, that sounds really tiring. Missing sleep can make everything feel harder, especially when you have important things to do the next day like school. Maybe we can try to set a bedtime that gives you enough rest?
data/raw/hecat/PHW.pdf	37	Personal Health and Wellness	PHW	5	Decision-Making	skill	2	Pre-K-2	4	PHW5.2.4	Describe when help is needed and when it is not needed to make a personal health and wellness-related decision.		symptom_concern	child has a persistent cough and is unsure if it's serious	I've had this cough for days and I'm not sure if I should tell my parents or not.	I've had this cough for days and I'm not sure if I should tell my parents or not. Seeing a cough that lasts for days can be a bit worrying. It's a good idea to let your parents know, though, because they can help you feel better. They might take you to see a doctor who can check you out and make sure you're okay. Remember, it's always best to tell a grown-up about any health concerns so they can help take care of you!
data/raw/hecat/PHW.pdf	39	Personal Health and Wellness	PHW	5	Decision-Making	skill	5	3-5	1	PHW5.5.1	Identify situations which need a decision related to personal health and wellness.		screen_time	child spends too much time on a tablet and has a headache	I stayed on the tablet until bedtime last night and now my head hurts.	I can see why your head would hurt from being on the tablet so late. Looking at screens for a long time can make our eyes tired and give us headaches. Next time, maybe try to stop playing a bit earlier so you don't get a headache. Does that sound fair?
data/raw/hecat/PHW.pdf	39	Personal Health and Wellness	PHW	5	Decision-Making	skill	5	3-5	2	PHW5.5.2	Decide when help is needed and when it is not needed to make a personal health and wellness-related decision.		hygiene_concern	child notices a stain on their shirt after playing outside	I just noticed there's a big green spot on my shirt from playing in the garden. Should I wash it right away or wait until after dinner?	Good catch! It's always a good idea to wash clothes that have gotten dirty or stained, especially if they were in the garden where there might be dirt or plants. You can wash it right away if you want, or wait until after dinner if you prefer. Washing it sooner might help the stain come out easier though!
data/raw/hecat/PHW.pdf	39	Personal Health and Wellness	PHW	5	Decision-Making	skill	5	3-5	3	PHW5.5.3	Explain how family, culture, peers, technology, or media influence a personal health and wellness-related decision.		family_health_habit	child eats snacks while watching TV with the family	Every time we watch TV as a family, we always eat snacks, and I end up eating way more than I should.	I can see why that might feel a bit overwhelming. It's easy to eat more when you’re snacking while watching TV, right? Sometimes families have these yummy traditions, but it can be helpful to find a balance. Maybe you could suggest having a small, healthy snack instead, like some veggies or fruit, so you can still enjoy your TV time without eating too much. What do you think about that?
data/raw/hecat/PHW.pdf	39	Personal Health and Wellness	PHW	5	Decision-Making	skill	5	3-5	4	PHW5.5.4	Identify options and their potential outcomes when making a personal health and wellness- related decision.		internet_health_trend	Child sees a TikTok trend about not needing much sleep if you train your body	I saw a video on TikTok saying you only need a few hours of sleep if you train yourself. It feels weird to think about.	I can see why that would feel weird to think about. Getting enough sleep is really important for feeling good and being able to focus during the day. Sleep helps our bodies and brains work their best. Have you noticed if you feel better when you get a full night's sleep?
data/raw/hecat/PHW.pdf	39	Personal Health and Wellness	PHW	5	Decision-Making	skill	5	3-5	5	PHW5.5.5	Choose a healthy option when making a personal health and wellness-related decision.		internet_health_trend	A friend shared a TikTok video about only needing a few hours of sleep.	I saw that TikTok video about only needing a few hours of sleep and now I'm not sure if I should believe it.	I see why you might be curious about that! Getting enough sleep is really important for feeling good and doing your best during the day. Most kids your age need about 9 to 11 hours of sleep each night. Missing out on that much sleep can make it hard to concentrate and feel your best. What do you think about talking to a grown-up you trust about it? They can help you understand more about why sleep is so important.
data/raw/hecat/PHW.pdf	39	Personal Health and Wellness	PHW	5	Decision-Making	skill	5	3-5	6	PHW5.5.6	Describe the final outcome of a personal health and wellness-related decision.		hygiene_concern	The child forgot to wash their hands after using the bathroom and felt unsure about whether they should go to school.	I didn't wash my hands after going potty and now I'm not sure if I should go to school or stay home.	I can see why you'd feel unsure! It's important to wash your hands to keep yourself healthy. But missing one day of school isn't a big deal. You can always make up work or ask your teacher for help. What do you think would make you feel better about going to school today?
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	1	PHW5.8.1	Identify circumstances that help or hinder making a healthy decision related to personal health and wellness.		screen_time	teen struggles to put down their phone after finishing homework	I just spent two hours on my phone after finishing my homework and now I feel like I should have done something else instead.	Honestly, I'd wonder about that too. It's easy to get sucked into your phone, especially when you're done with homework. But remember, there are lots of other things you could do to make the most of your free time, like reading a book, going for a walk, or calling a friend. Next time, try setting a timer for yourself or having a specific goal for what you want to do after homework.
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	2	PHW5.8.2	Determine when personal health and wellness situations require a decision.		screen_time	teen struggles with limiting phone use before bed	I know I should stop scrolling my phone before bed, but it's so hard to put it down sometimes.	I totally get it—it can be really tough to put down your phone before bed. It’s so easy to get sucked in, isn't it? But remember, getting a good night’s sleep is super important for feeling your best during the day. Maybe try setting a timer for when you need to stop scrolling, or find a fun book to read instead. That way, you can enjoy your phone a bit but still get a good night’s rest.
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	3	PHW5.8.3	Distinguish when decisions about personal health and wellness should be made individually or with the help of others.		health_goal	teen decides to start drinking more water but struggles to remember	I want to drink more water, but I keep forgetting to bring my water bottle to school. Should I just get a refill every period or try to remember to bring it?	Good catch! It can be tough to remember to bring your water bottle, but it's a great goal to stay hydrated. Getting a refill every period could help, or you might try setting a reminder on your phone. That way, you don't have to worry about remembering to bring it with you all the time. Staying hydrated is important, so finding a system that works for you is key!
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	4	PHW5.8.4	Explain how family, culture, technology, media, peers, and personal beliefs affect a personal health and wellness-related decision.		family_health_habit	teen notices family's unhealthy snacking habits	My family keeps eating those super salty chips after dinner and I feel gross afterward.	I can see why you’d feel that way. It can be tough when everyone is snacking on salty chips, especially after a long day. Family habits can definitely affect how we feel and our health. Have you noticed that you feel better when you choose something healthier after dinner?
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	5	PHW5.8.5	Distinguish between healthy and unhealthy alternatives of a personal health and wellness-related decision.		internet_health_trend	Teen sees conflicting health advice online about sugar intake	I saw this TikTok saying sugar is totally fine if you exercise a lot, but my mom says it's still bad. I'm confused now.	I can see why you'd be confused! It's totally normal to see different advice online. Both your TikTok and your mom have some truth to them. Eating lots of sugar can still affect your body, even if you exercise a lot. Your mom is right that too much sugar isn't great for you. But exercise does help your body process sugar better. The key is finding a balance. Maybe you could try to limit sugary snacks and choose healthier options more often. And keep talking to your mom about it – she knows a lot about keeping you healthy!
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	6	PHW5.8.6	Predict the potential outcomes of healthy and unhealthy alternatives of a personal health and wellness-related decision.		internet_health_trend	Teen sees online claims about not needing much sleep	I saw this TikTok saying you only need a few hours to sleep if you train yourself. It seems too good to be true.	I get why you’d think that’s too good to be true. Sleep is super important for your body and brain to work well. Missing out on enough sleep can make you feel tired, have trouble focusing, and even affect your mood. It’s better to aim for around 8-10 hours a night to help you feel your best.
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	7	PHW5.8.7	Choose a healthy alternative when making a personal health and wellness-related decision.		internet_health_trend	Teen sees health advice online that seems questionable	I saw a video that says you don't need to brush your teeth if you drink more water. That sounds too good to be true.	Honestly, I'd wonder about that too. Drinking more water is great for your health, but it can't replace brushing your teeth. Teeth brushing helps remove plaque and keeps your mouth healthy. Have you noticed your teeth feeling a bit yucky lately? It's always best to stick with the tried-and-true methods for good oral hygiene!
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	8	PHW5.8.8	Analyze the effectiveness of a final outcome of a personal health and wellness-related decision.		hygiene_concern	teen neglects to wash hands after using the bathroom and gets a stomach bug	I forgot to wash my hands after the bathroom and now I've got this yucky stomach bug.	I can see why that would be really annoying. Not washing your hands can spread germs, and that's exactly what happened here. Your body is trying to fight off the bug, so make sure to drink lots of water and get some rest. Maybe set a reminder to wash your hands after using the bathroom to help prevent this from happening again. Taking care of yourself is super important!
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	1	PHW5.12.1	Examine barriers that can hinder choosing healthy alternatives when making a personal health and wellness-related decision.		internet_health_trend	Teen sees a viral TikTok trend claiming you can skip breakfast without negative effects	I saw this TikTok saying skipping breakfast is fine and it's making me second-guess eating in the morning.	I can see why you’d be second-guessing it. Skipping breakfast can seem like an easy way to save time or cut calories, but it might not be the best choice for your body. Breakfast is often called the most important meal of the day because it helps kickstart your metabolism and gives you energy for the morning. Have you noticed how you feel after skipping breakfast? Do you feel more sluggish or hungry later on?
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	2	PHW5.12.2	Determine the value of applying thoughtful decision making regarding a personal health and wellness-related problem.		screen_time	teen struggles with limiting phone use before bed	I keep telling myself I should stop scrolling so late but then I just can't put my phone down.	I get it—those late-night scrolling sessions can be tough to break. It's so easy to get sucked in, right? But remember, setting a good bedtime routine is super important for your sleep and overall health. Maybe try setting your phone to grayscale or turning off notifications to help you resist the urge to check it. What do you think about trying that for a week and seeing how it goes?
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	3	PHW5.12.3	Justify when individual or collaborative decision making is appropriate for a personal health and wellness-related problem.		medication_question	Teen has a headache and is unsure whether to take pain relievers without asking a parent.	I have this headache and was thinking about taking some Tylenol, but I’m not sure if I should do it without asking my parents first.	It's a good idea to ask your parents first. They can help you choose the right dose and make sure it's safe for you to take. Plus, they might have some advice on why you're having a headache and how to prevent it in the future.
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	4	PHW5.12.4	Analyze how family, culture, technology, media, peers, and personal beliefs affect a personal health and wellness-related decision.		internet_health_trend	Teen sees questionable health advice online and is unsure about it.	My friend showed me a TikTok saying you can skip breakfast if you exercise a lot, but it just seems weird and I don't know if it's true.	It can definitely feel weird when you see advice like that. Skipping breakfast might seem like a way to save time or cut calories, but it's usually best to start your day with a healthy meal. What do you think might be the reason someone would suggest skipping breakfast?
